TIME;GEO;CITIZEN;AGE;SEX;UNIT;Value;Flag and Footnotes
2013;Iceland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Iceland;Syria;Total;Total;Number;6;
2013;Iceland;Syria;Total;Males;Number;5;
2013;Iceland;Syria;Total;Females;Number;1;
2013;Liechtenstein;Foreign country;Total;Total;Number;12,337;
2013;Liechtenstein;Foreign country;Total;Males;Number;6.23;
2013;Liechtenstein;Foreign country;Total;Females;Number;6,107;
2013;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Liechtenstein;Syria;Total;Total;Number;1;
2013;Liechtenstein;Syria;Total;Males;Number;0;
2013;Liechtenstein;Syria;Total;Females;Number;1;
2013;Norway;Foreign country;Total;Total;Number;457,396;
2013;Norway;Foreign country;Total;Males;Number;247,485;
2013;Norway;Foreign country;Total;Females;Number;209,911;
2013;Norway;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Norway;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Norway;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Norway;Syria;Total;Total;Number;795;
2013;Norway;Syria;Total;Males;Number;433;
2013;Norway;Syria;Total;Females;Number;362;
2013;Switzerland;Foreign country;Total;Total;Number;1,869,070;
2013;Switzerland;Foreign country;Total;Males;Number;992,565;
2013;Switzerland;Foreign country;Total;Females;Number;876,505;
2013;Switzerland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Switzerland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Switzerland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Switzerland;Syria;Total;Total;Number;3,156;
2013;Switzerland;Syria;Total;Males;Number;1.94;
2013;Switzerland;Syria;Total;Females;Number;1,216;
2013;Montenegro;Foreign country;Total;Total;Number;;
2013;Montenegro;Foreign country;Total;Males;Number;;
2013;Montenegro;Foreign country;Total;Females;Number;;
2013;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Montenegro;Syria;Total;Total;Number;;
2013;Montenegro;Syria;Total;Males;Number;;
2013;Montenegro;Syria;Total;Females;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2013;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2013;Albania;Foreign country;Total;Total;Number;;
2013;Albania;Foreign country;Total;Males;Number;;
2013;Albania;Foreign country;Total;Females;Number;;
2013;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Albania;Syria;Total;Total;Number;;
2013;Albania;Syria;Total;Males;Number;;
2013;Albania;Syria;Total;Females;Number;;
2013;Turkey;Foreign country;Total;Total;Number;272,842;
2013;Turkey;Foreign country;Total;Males;Number;119,313;
2013;Turkey;Foreign country;Total;Females;Number;153,529;
2013;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Turkey;Syria;Total;Total;Number;10,067;
2013;Turkey;Syria;Total;Males;Number;4,373;
2013;Turkey;Syria;Total;Females;Number;5,694;
2013;Andorra;Foreign country;Total;Total;Number;;
2013;Andorra;Foreign country;Total;Males;Number;;
2013;Andorra;Foreign country;Total;Females;Number;;
2013;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Andorra;Syria;Total;Total;Number;;
2013;Andorra;Syria;Total;Males;Number;;
2013;Andorra;Syria;Total;Females;Number;;
2013;Moldova;Foreign country;Total;Total;Number;;
2013;Moldova;Foreign country;Total;Males;Number;;
2013;Moldova;Foreign country;Total;Females;Number;;
2013;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Moldova;Syria;Total;Total;Number;;
2013;Moldova;Syria;Total;Males;Number;;
2013;Moldova;Syria;Total;Females;Number;;
2013;Ukraine;Foreign country;Total;Total;Number;;
2013;Ukraine;Foreign country;Total;Males;Number;;
2013;Ukraine;Foreign country;Total;Females;Number;;
2013;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2013;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2013;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2013;Ukraine;Syria;Total;Total;Number;;
2013;Ukraine;Syria;Total;Males;Number;;
2013;Ukraine;Syria;Total;Females;Number;;
2014;Belgium;Foreign country;Total;Total;Number;1,264,427;
2014;Belgium;Foreign country;Total;Males;Number;649,201;
2014;Belgium;Foreign country;Total;Females;Number;615,226;
2014;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;434,345;
2014;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;224,055;
2014;Belgium;Non-EU-28 countries nor reporting country;Total;Females;Number;210.29;
2014;Belgium;Syria;Total;Total;Number;4.76;
2014;Belgium;Syria;Total;Males;Number;3,046;
2014;Belgium;Syria;Total;Females;Number;1,714;
2014;Bulgaria;Foreign country;Total;Total;Number;54,422;
2014;Bulgaria;Foreign country;Total;Males;Number;26.93;
2014;Bulgaria;Foreign country;Total;Females;Number;27,492;
2014;Bulgaria;Non-EU-28 countries nor reporting country;Total;Total;Number;40,614;
2014;Bulgaria;Non-EU-28 countries nor reporting country;Total;Males;Number;18,484;
2014;Bulgaria;Non-EU-28 countries nor reporting country;Total;Females;Number;22.13;
2014;Bulgaria;Syria;Total;Total;Number;2,027;
2014;Bulgaria;Syria;Total;Males;Number;1,379;
2014;Bulgaria;Syria;Total;Females;Number;648;
2014;Czech Republic;Foreign country;Total;Total;Number;434,581;
2014;Czech Republic;Foreign country;Total;Males;Number;247,043;
2014;Czech Republic;Foreign country;Total;Females;Number;187,538;
2014;Czech Republic;Non-EU-28 countries nor reporting country;Total;Total;Number;261,302;
2014;Czech Republic;Non-EU-28 countries nor reporting country;Total;Males;Number;142.25;
2014;Czech Republic;Non-EU-28 countries nor reporting country;Total;Females;Number;119,052;
2014;Czech Republic;Syria;Total;Total;Number;806;
2014;Czech Republic;Syria;Total;Males;Number;534;
2014;Czech Republic;Syria;Total;Females;Number;272;
2014;Denmark;Foreign country;Total;Total;Number;397,221;
2014;Denmark;Foreign country;Total;Males;Number;196,306;
2014;Denmark;Foreign country;Total;Females;Number;200,915;
2014;Denmark;Non-EU-28 countries nor reporting country;Total;Total;Number;233,023;
2014;Denmark;Non-EU-28 countries nor reporting country;Total;Males;Number;108,767;
2014;Denmark;Non-EU-28 countries nor reporting country;Total;Females;Number;124,256;
2014;Denmark;Syria;Total;Total;Number;4,352;
2014;Denmark;Syria;Total;Males;Number;2,564;
2014;Denmark;Syria;Total;Females;Number;1,788;
2014;Germany (until 1990 former territory of the FRG);Foreign country;Total;Total;Number;7,015,236;
2014;Germany (until 1990 former territory of the FRG);Foreign country;Total;Males;Number;3,575,058;
2014;Germany (until 1990 former territory of the FRG);Foreign country;Total;Females;Number;3,440,178;
2014;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Total;Number;3,826,401;
2014;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Males;Number;1,878,362;
2014;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Females;Number;1,948,039;
2014;Germany (until 1990 former territory of the FRG);Syria;Total;Total;Number;53,129;
2014;Germany (until 1990 former territory of the FRG);Syria;Total;Males;Number;30,864;
2014;Germany (until 1990 former territory of the FRG);Syria;Total;Females;Number;22,265;
2014;Estonia;Foreign country;Total;Total;Number;194,917;
2014;Estonia;Foreign country;Total;Males;Number;98,556;
2014;Estonia;Foreign country;Total;Females;Number;96,361;
2014;Estonia;Non-EU-28 countries nor reporting country;Total;Total;Number;187,087;
2014;Estonia;Non-EU-28 countries nor reporting country;Total;Males;Number;93,716;
2014;Estonia;Non-EU-28 countries nor reporting country;Total;Females;Number;93,371;
2014;Estonia;Syria;Total;Total;Number;3;
2014;Estonia;Syria;Total;Males;Number;3;
2014;Estonia;Syria;Total;Females;Number;0;
2014;Ireland;Foreign country;Total;Total;Number;545,512;p
2014;Ireland;Foreign country;Total;Males;Number;267.11;p
2014;Ireland;Foreign country;Total;Females;Number;278,402;p
2014;Ireland;Non-EU-28 countries nor reporting country;Total;Total;Number;170.59;p
2014;Ireland;Non-EU-28 countries nor reporting country;Total;Males;Number;80,682;p
2014;Ireland;Non-EU-28 countries nor reporting country;Total;Females;Number;89,908;p
2014;Ireland;Syria;Total;Total;Number;233;p
2014;Ireland;Syria;Total;Males;Number;135;p
2014;Ireland;Syria;Total;Females;Number;98;p
2014;Greece;Foreign country;Total;Total;Number;854,998;
2014;Greece;Foreign country;Total;Males;Number;411,142;
2014;Greece;Foreign country;Total;Females;Number;443,856;
2014;Greece;Non-EU-28 countries nor reporting country;Total;Total;Number;662,335;
2014;Greece;Non-EU-28 countries nor reporting country;Total;Males;Number;338,505;
2014;Greece;Non-EU-28 countries nor reporting country;Total;Females;Number;323.83;
2014;Greece;Syria;Total;Total;Number;;
2014;Greece;Syria;Total;Males;Number;;
2014;Greece;Syria;Total;Females;Number;;
2014;Spain;Foreign country;Total;Total;Number;4,677,059;
2014;Spain;Foreign country;Total;Males;Number;2,381,273;
2014;Spain;Foreign country;Total;Females;Number;2,295,786;
2014;Spain;Non-EU-28 countries nor reporting country;Total;Total;Number;2,685,348;
2014;Spain;Non-EU-28 countries nor reporting country;Total;Males;Number;1,354,312;
2014;Spain;Non-EU-28 countries nor reporting country;Total;Females;Number;1,331,036;
2014;Spain;Syria;Total;Total;Number;;
2014;Spain;Syria;Total;Males;Number;;
2014;Spain;Syria;Total;Females;Number;;
2014;France;Foreign country;Total;Total;Number;4,160,704;p
2014;France;Foreign country;Total;Males;Number;2,100,993;p
2014;France;Foreign country;Total;Females;Number;2,059,711;p
2014;France;Non-EU-28 countries nor reporting country;Total;Total;Number;2,707,542;p
2014;France;Non-EU-28 countries nor reporting country;Total;Males;Number;1,359,662;p
2014;France;Non-EU-28 countries nor reporting country;Total;Females;Number;1,347,880;p
2014;France;Syria;Total;Total;Number;;
2014;France;Syria;Total;Males;Number;;
2014;France;Syria;Total;Females;Number;;
2014;Croatia;Foreign country;Total;Total;Number;31,704;
2014;Croatia;Foreign country;Total;Males;Number;13,753;
2014;Croatia;Foreign country;Total;Females;Number;17,951;
2014;Croatia;Non-EU-28 countries nor reporting country;Total;Total;Number;21,126;
2014;Croatia;Non-EU-28 countries nor reporting country;Total;Males;Number;8.99;
2014;Croatia;Non-EU-28 countries nor reporting country;Total;Females;Number;12,136;
2014;Croatia;Syria;Total;Total;Number;;
2014;Croatia;Syria;Total;Males;Number;;
2014;Croatia;Syria;Total;Females;Number;;
2014;Italy;Foreign country;Total;Total;Number;4,922,085;
2014;Italy;Foreign country;Total;Males;Number;2,330,488;
2014;Italy;Foreign country;Total;Females;Number;2,591,597;
2014;Italy;Non-EU-28 countries nor reporting country;Total;Total;Number;3,479,566;
2014;Italy;Non-EU-28 countries nor reporting country;Total;Males;Number;1,737,374;
2014;Italy;Non-EU-28 countries nor reporting country;Total;Females;Number;1,742,192;
2014;Italy;Syria;Total;Total;Number;4,414;
2014;Italy;Syria;Total;Males;Number;2,643;
2014;Italy;Syria;Total;Females;Number;1,771;
2014;Cyprus;Foreign country;Total;Total;Number;159,336;
2014;Cyprus;Foreign country;Total;Males;Number;71,955;
2014;Cyprus;Foreign country;Total;Females;Number;87,381;
2014;Cyprus;Non-EU-28 countries nor reporting country;Total;Total;Number;48,465;
2014;Cyprus;Non-EU-28 countries nor reporting country;Total;Males;Number;18,117;
2014;Cyprus;Non-EU-28 countries nor reporting country;Total;Females;Number;30,348;
2014;Cyprus;Syria;Total;Total;Number;;
2014;Cyprus;Syria;Total;Males;Number;;
2014;Cyprus;Syria;Total;Females;Number;;
2014;Latvia;Foreign country;Total;Total;Number;304,835;
2014;Latvia;Foreign country;Total;Males;Number;141,469;
2014;Latvia;Foreign country;Total;Females;Number;163,366;
2014;Latvia;Non-EU-28 countries nor reporting country;Total;Total;Number;298,616;
2014;Latvia;Non-EU-28 countries nor reporting country;Total;Males;Number;137,794;
2014;Latvia;Non-EU-28 countries nor reporting country;Total;Females;Number;160,822;
2014;Latvia;Syria;Total;Total;Number;8;
2014;Latvia;Syria;Total;Males;Number;8;
2014;Latvia;Syria;Total;Females;Number;0;
2014;Lithuania;Foreign country;Total;Total;Number;21,577;
2014;Lithuania;Foreign country;Total;Males;Number;11,546;
2014;Lithuania;Foreign country;Total;Females;Number;10,031;
2014;Lithuania;Non-EU-28 countries nor reporting country;Total;Total;Number;16,039;
2014;Lithuania;Non-EU-28 countries nor reporting country;Total;Males;Number;8,261;
2014;Lithuania;Non-EU-28 countries nor reporting country;Total;Females;Number;7,778;
2014;Lithuania;Syria;Total;Total;Number;16;
2014;Lithuania;Syria;Total;Males;Number;12;
2014;Lithuania;Syria;Total;Females;Number;4;
2014;Luxembourg;Foreign country;Total;Total;Number;248,914;
2014;Luxembourg;Foreign country;Total;Males;Number;127,481;
2014;Luxembourg;Foreign country;Total;Females;Number;121,433;
2014;Luxembourg;Non-EU-28 countries nor reporting country;Total;Total;Number;34,482;
2014;Luxembourg;Non-EU-28 countries nor reporting country;Total;Males;Number;17,233;
2014;Luxembourg;Non-EU-28 countries nor reporting country;Total;Females;Number;17,249;
2014;Luxembourg;Syria;Total;Total;Number;;
2014;Luxembourg;Syria;Total;Males;Number;;
2014;Luxembourg;Syria;Total;Females;Number;;
2014;Hungary;Foreign country;Total;Total;Number;140,301;
2014;Hungary;Foreign country;Total;Males;Number;78,649;
2014;Hungary;Foreign country;Total;Females;Number;61,652;
2014;Hungary;Non-EU-28 countries nor reporting country;Total;Total;Number;59,335;
2014;Hungary;Non-EU-28 countries nor reporting country;Total;Males;Number;31.87;
2014;Hungary;Non-EU-28 countries nor reporting country;Total;Females;Number;27,465;
2014;Hungary;Syria;Total;Total;Number;965;
2014;Hungary;Syria;Total;Males;Number;661;
2014;Hungary;Syria;Total;Females;Number;304;
2014;Malta;Foreign country;Total;Total;Number;24.98;
2014;Malta;Foreign country;Total;Males;Number;13,776;
2014;Malta;Foreign country;Total;Females;Number;11,204;
2014;Malta;Non-EU-28 countries nor reporting country;Total;Total;Number;11,319;
2014;Malta;Non-EU-28 countries nor reporting country;Total;Males;Number;6,657;
2014;Malta;Non-EU-28 countries nor reporting country;Total;Females;Number;4,662;
2014;Malta;Syria;Total;Total;Number;;
2014;Malta;Syria;Total;Males;Number;;
2014;Malta;Syria;Total;Females;Number;;
2014;Netherlands;Foreign country;Total;Total;Number;735,354;
2014;Netherlands;Foreign country;Total;Males;Number;356,555;
2014;Netherlands;Foreign country;Total;Females;Number;378,799;
2014;Netherlands;Non-EU-28 countries nor reporting country;Total;Total;Number;330,382;
2014;Netherlands;Non-EU-28 countries nor reporting country;Total;Males;Number;155,465;
2014;Netherlands;Non-EU-28 countries nor reporting country;Total;Females;Number;174,917;
2014;Netherlands;Syria;Total;Total;Number;1,367;
2014;Netherlands;Syria;Total;Males;Number;664;
2014;Netherlands;Syria;Total;Females;Number;703;
2014;Austria;Foreign country;Total;Total;Number;1,056,782;
2014;Austria;Foreign country;Total;Males;Number;532,282;
2014;Austria;Foreign country;Total;Females;Number;524.5;
2014;Austria;Non-EU-28 countries nor reporting country;Total;Total;Number;539,375;
2014;Austria;Non-EU-28 countries nor reporting country;Total;Males;Number;277,202;
2014;Austria;Non-EU-28 countries nor reporting country;Total;Females;Number;262,173;
2014;Austria;Syria;Total;Total;Number;;
2014;Austria;Syria;Total;Males;Number;;
2014;Austria;Syria;Total;Females;Number;;
2014;Poland;Foreign country;Total;Total;Number;101,204;p
2014;Poland;Foreign country;Total;Males;Number;55,013;p
2014;Poland;Foreign country;Total;Females;Number;46,191;p
2014;Poland;Non-EU-28 countries nor reporting country;Total;Total;Number;71,543;p
2014;Poland;Non-EU-28 countries nor reporting country;Total;Males;Number;34,892;p
2014;Poland;Non-EU-28 countries nor reporting country;Total;Females;Number;36,651;p
2014;Poland;Syria;Total;Total;Number;;
2014;Poland;Syria;Total;Males;Number;;
2014;Poland;Syria;Total;Females;Number;;
2014;Portugal;Foreign country;Total;Total;Number;401.32;
2014;Portugal;Foreign country;Total;Males;Number;195,544;
2014;Portugal;Foreign country;Total;Females;Number;205,776;
2014;Portugal;Non-EU-28 countries nor reporting country;Total;Total;Number;300,711;
2014;Portugal;Non-EU-28 countries nor reporting country;Total;Males;Number;142,481;
2014;Portugal;Non-EU-28 countries nor reporting country;Total;Females;Number;158.23;
2014;Portugal;Syria;Total;Total;Number;73;
2014;Portugal;Syria;Total;Males;Number;40;
2014;Portugal;Syria;Total;Females;Number;33;
2014;Romania;Foreign country;Total;Total;Number;73,434;
2014;Romania;Foreign country;Total;Males;Number;46,933;
2014;Romania;Foreign country;Total;Females;Number;26,501;
2014;Romania;Non-EU-28 countries nor reporting country;Total;Total;Number;52,529;
2014;Romania;Non-EU-28 countries nor reporting country;Total;Males;Number;31,062;
2014;Romania;Non-EU-28 countries nor reporting country;Total;Females;Number;21,467;
2014;Romania;Syria;Total;Total;Number;3,588;
2014;Romania;Syria;Total;Males;Number;2,481;
2014;Romania;Syria;Total;Females;Number;1,107;
2014;Slovenia;Foreign country;Total;Total;Number;96,608;
2014;Slovenia;Foreign country;Total;Males;Number;64,947;
2014;Slovenia;Foreign country;Total;Females;Number;31,661;
2014;Slovenia;Non-EU-28 countries nor reporting country;Total;Total;Number;80.29;
2014;Slovenia;Non-EU-28 countries nor reporting country;Total;Males;Number;54,558;
2014;Slovenia;Non-EU-28 countries nor reporting country;Total;Females;Number;25,732;
2014;Slovenia;Syria;Total;Total;Number;23;
2014;Slovenia;Syria;Total;Males;Number;18;
2014;Slovenia;Syria;Total;Females;Number;5;
2014;Slovakia;Foreign country;Total;Total;Number;59,151;
2014;Slovakia;Foreign country;Total;Males;Number;36,434;
2014;Slovakia;Foreign country;Total;Females;Number;22,717;
2014;Slovakia;Non-EU-28 countries nor reporting country;Total;Total;Number;12,476;
2014;Slovakia;Non-EU-28 countries nor reporting country;Total;Males;Number;6,609;
2014;Slovakia;Non-EU-28 countries nor reporting country;Total;Females;Number;5,867;
2014;Slovakia;Syria;Total;Total;Number;73;
2014;Slovakia;Syria;Total;Males;Number;57;
2014;Slovakia;Syria;Total;Females;Number;16;
2014;Finland;Foreign country;Total;Total;Number;206,651;
2014;Finland;Foreign country;Total;Males;Number;109,622;
2014;Finland;Foreign country;Total;Females;Number;97,029;
2014;Finland;Non-EU-28 countries nor reporting country;Total;Total;Number;121,882;
2014;Finland;Non-EU-28 countries nor reporting country;Total;Males;Number;62,575;
2014;Finland;Non-EU-28 countries nor reporting country;Total;Females;Number;59,307;
2014;Finland;Syria;Total;Total;Number;476;
2014;Finland;Syria;Total;Males;Number;299;
2014;Finland;Syria;Total;Females;Number;177;
2014;Sweden;Foreign country;Total;Total;Number;687,192;
2014;Sweden;Foreign country;Total;Males;Number;357,406;
2014;Sweden;Foreign country;Total;Females;Number;329,786;
2014;Sweden;Non-EU-28 countries nor reporting country;Total;Total;Number;384,947;
2014;Sweden;Non-EU-28 countries nor reporting country;Total;Males;Number;197,557;
2014;Sweden;Non-EU-28 countries nor reporting country;Total;Females;Number;187.39;
2014;Sweden;Syria;Total;Total;Number;20,511;
2014;Sweden;Syria;Total;Males;Number;11,979;
2014;Sweden;Syria;Total;Females;Number;8,532;
2014;United Kingdom;Foreign country;Total;Total;Number;5,047,653;
2014;United Kingdom;Foreign country;Total;Males;Number;2,402,651;
2014;United Kingdom;Foreign country;Total;Females;Number;2,645,002;
2014;United Kingdom;Non-EU-28 countries nor reporting country;Total;Total;Number;2,424,286;
2014;United Kingdom;Non-EU-28 countries nor reporting country;Total;Males;Number;1,165,924;
2014;United Kingdom;Non-EU-28 countries nor reporting country;Total;Females;Number;1,258,362;
2014;United Kingdom;Syria;Total;Total;Number;;
2014;United Kingdom;Syria;Total;Males;Number;;
2014;United Kingdom;Syria;Total;Females;Number;;
2014;Iceland;Foreign country;Total;Total;Number;22,744;
2014;Iceland;Foreign country;Total;Males;Number;11,654;
2014;Iceland;Foreign country;Total;Females;Number;11.09;
2014;Iceland;Non-EU-28 countries nor reporting country;Total;Total;Number;4,478;
2014;Iceland;Non-EU-28 countries nor reporting country;Total;Males;Number;2,059;
2014;Iceland;Non-EU-28 countries nor reporting country;Total;Females;Number;2,419;
2014;Iceland;Syria;Total;Total;Number;18;
2014;Iceland;Syria;Total;Males;Number;12;
2014;Iceland;Syria;Total;Females;Number;6;
2014;Liechtenstein;Foreign country;Total;Total;Number;12,519;
2014;Liechtenstein;Foreign country;Total;Males;Number;6,315;
2014;Liechtenstein;Foreign country;Total;Females;Number;6,204;
2014;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Total;Number;6,073;
2014;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Males;Number;3,005;
2014;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Females;Number;3,068;
2014;Liechtenstein;Syria;Total;Total;Number;1;
2014;Liechtenstein;Syria;Total;Males;Number;0;
2014;Liechtenstein;Syria;Total;Females;Number;1;
2014;Norway;Foreign country;Total;Total;Number;482,054;
2014;Norway;Foreign country;Total;Males;Number;262,153;
2014;Norway;Foreign country;Total;Females;Number;219,901;
2014;Norway;Non-EU-28 countries nor reporting country;Total;Total;Number;176,126;
2014;Norway;Non-EU-28 countries nor reporting country;Total;Males;Number;80,341;
2014;Norway;Non-EU-28 countries nor reporting country;Total;Females;Number;95,785;
2014;Norway;Syria;Total;Total;Number;1,526;
2014;Norway;Syria;Total;Males;Number;975;
2014;Norway;Syria;Total;Females;Number;551;
2014;Switzerland;Foreign country;Total;Total;Number;1,936,412;
2014;Switzerland;Foreign country;Total;Males;Number;1,027,835;
2014;Switzerland;Foreign country;Total;Females;Number;908,577;
2014;Switzerland;Non-EU-28 countries nor reporting country;Total;Total;Number;663,337;
2014;Switzerland;Non-EU-28 countries nor reporting country;Total;Males;Number;326,461;
2014;Switzerland;Non-EU-28 countries nor reporting country;Total;Females;Number;336,876;
2014;Switzerland;Syria;Total;Total;Number;4,166;
2014;Switzerland;Syria;Total;Males;Number;2,563;
2014;Switzerland;Syria;Total;Females;Number;1,603;
2014;Montenegro;Foreign country;Total;Total;Number;;
2014;Montenegro;Foreign country;Total;Males;Number;;
2014;Montenegro;Foreign country;Total;Females;Number;;
2014;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Montenegro;Syria;Total;Total;Number;;
2014;Montenegro;Syria;Total;Males;Number;;
2014;Montenegro;Syria;Total;Females;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2014;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2014;Albania;Foreign country;Total;Total;Number;;
2014;Albania;Foreign country;Total;Males;Number;;
2014;Albania;Foreign country;Total;Females;Number;;
2014;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Albania;Syria;Total;Total;Number;;
2014;Albania;Syria;Total;Males;Number;;
2014;Albania;Syria;Total;Females;Number;;
2014;Turkey;Foreign country;Total;Total;Number;;
2014;Turkey;Foreign country;Total;Males;Number;;
2014;Turkey;Foreign country;Total;Females;Number;;
2014;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;318,127;
2014;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;149.45;
2014;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;168,677;
2014;Turkey;Syria;Total;Total;Number;57,896;
2014;Turkey;Syria;Total;Males;Number;32,255;
2014;Turkey;Syria;Total;Females;Number;25,641;
2014;Andorra;Foreign country;Total;Total;Number;;
2014;Andorra;Foreign country;Total;Males;Number;;
2014;Andorra;Foreign country;Total;Females;Number;;
2014;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Andorra;Syria;Total;Total;Number;;
2014;Andorra;Syria;Total;Males;Number;;
2014;Andorra;Syria;Total;Females;Number;;
2014;Moldova;Foreign country;Total;Total;Number;;
2014;Moldova;Foreign country;Total;Males;Number;;
2014;Moldova;Foreign country;Total;Females;Number;;
2014;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Moldova;Syria;Total;Total;Number;;
2014;Moldova;Syria;Total;Males;Number;;
2014;Moldova;Syria;Total;Females;Number;;
2014;Ukraine;Foreign country;Total;Total;Number;;
2014;Ukraine;Foreign country;Total;Males;Number;;
2014;Ukraine;Foreign country;Total;Females;Number;;
2014;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2014;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2014;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2014;Ukraine;Syria;Total;Total;Number;;
2014;Ukraine;Syria;Total;Males;Number;;
2014;Ukraine;Syria;Total;Females;Number;;
2015;Belgium;Foreign country;Total;Total;Number;1,300,493;
2015;Belgium;Foreign country;Total;Males;Number;665,647;
2015;Belgium;Foreign country;Total;Females;Number;634,846;
2015;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;442,752;
2015;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;226,658;
